Age,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Tutoring_Sessions_Per_Week,Exam_Anxiety_Score,Final_Score,Gender_Male,Gender_Non-Binary,Part_Time_Job_1,Study_Method_Offline,Study_Method_Online,Diet_Quality_Good,Diet_Quality_Poor,Internet_Quality_Excellent,Internet_Quality_Good,Internet_Quality_Poor,Extracurricular_Yes,Family_Income_Level_Low,Family_Income_Level_Middle
22,1.95,67.1,5.6,1.8,3.3,3.07,4,4.0,71.42,True,False,False,False,False,False,False,False,True,False,False,True,False
22,2.04,71.3,7.9,5.6,2.1,3.48,2,1.8,80.99,False,False,False,False,True,False,False,False,True,False,False,False,False
22,6.66,81.9,6.5,7.2,4.1,3.08,1,2.8,86.16,True,False,False,False,False,False,False,True,False,False,False,False,False
21,3.78,95.5,7.6,4.5,0.5,3.36,2,5.0,88.18,False,False,True,False,True,False,True,False,True,False,False,False,False
20,5.08,87.4,7.8,6.5,7.3,3.06,3,3.7,87.85,False,False,False,True,False,True,False,False,True,False,False,False,True
24,6.32,57.4,4.7,1.7,5.7,2.23,1,6.3,69.81,True,False,False,False,False,False,False,False,True,False,False,False,False
17,1.26,85.2,8.1,1.3,4.8,2.24,1,2.7,64.75,True,False,False,False,True,False,True,False,False,False,False,True,False
17,1.26,77.3,5.6,4.0,2.5,3.22,1,1.7,57.73,False,False,False,True,False,False,False,True,False,False,True,False,False
19,6.11,81.9,8.0,5.6,3.6,2.65,2,3.8,98.5,False,False,False,False,True,True,False,False,True,False,False,False,True
19,3.87,88.5,8.5,4.9,3.9,3.55,2,5.4,91.49,True,False,False,False,False,False,False,True,False,False,False,False,True
23,4.34,69.6,6.1,8.3,5.1,2.72,2,3.3,61.68,False,False,True,False,False,False,False,False,True,False,False,True,False
22,7.31,90.4,4.9,6.2,4.5,2.35,2,5.0,87.29,False,False,True,False,False,False,False,False,False,True,True,True,False
23,4.5,77.8,7.6,3.8,4.7,3.61,1,5.7,90.76,True,False,False,False,True,False,False,False,True,False,True,False,True
24,4.92,69.7,8.2,6.1,5.9,3.45,2,4.2,86.71,True,False,True,False,True,False,False,False,False,True,True,True,False
22,5.61,85.4,6.2,5.6,1.7,2.93,0,5.3,91.12,False,False,True,False,True,False,False,False,False,False,False,False,True
19,1.57,70.4,6.6,6.0,4.3,3.36,1,5.9,65.64,True,False,False,False,False,False,False,False,False,False,True,True,False
18,8.5,70.7,7.3,8.1,4.4,4.0,3,3.9,85.46,False,False,True,False,False,False,True,False,True,False,True,True,False
20,5.84,72.2,8.5,4.9,4.5,3.08,1,5.0,93.83,True,False,False,False,False,False,False,False,True,False,True,False,False
23,3.93,85.1,5.9,6.0,5.5,2.81,1,8.3,67.8,False,False,False,False,False,False,True,False,False,True,True,False,False
20,7.3,90.2,6.5,7.9,3.2,2.57,3,2.9,94.54,False,False,False,False,False,False,True,False,True,False,False,False,False
20,3.16,74.9,6.5,5.7,3.3,3.1,2,5.5,65.33,False,False,True,False,True,False,False,False,True,False,False,False,True
20,3.64,99.5,5.5,6.6,3.7,3.86,4,2.2,94.71,True,False,False,True,False,True,False,True,False,False,True,False,False
19,2.56,78.3,6.3,6.0,5.7,3.13,0,5.6,69.38,True,False,False,False,True,True,False,False,True,False,False,False,False
17,4.56,85.2,7.2,6.2,2.2,2.92,2,4.9,72.8,False,False,True,False,False,False,True,False,True,False,True,False,True
19,3.53,83.0,7.4,2.7,2.4,3.14,0,6.6,77.22,True,False,True,True,False,False,True,False,False,False,True,False,True
20,5.54,79.5,8.9,2.2,2.5,3.1,1,6.1,90.49,True,False,True,False,False,True,False,False,True,False,False,True,False
19,3.68,68.1,7.9,1.0,4.3,2.5,3,5.3,88.9,False,False,True,True,False,False,False,False,True,False,False,True,False
20,5.53,81.0,6.2,4.4,3.5,3.19,2,5.8,86.72,True,False,False,True,False,False,False,True,False,False,False,False,False
21,5.89,73.7,6.8,3.8,6.5,2.78,2,3.4,83.83,True,False,False,True,False,False,False,False,False,True,False,False,True
22,5.8,71.7,6.6,4.2,5.6,4.0,2,1.9,99.3,True,False,False,True,False,False,False,False,True,False,False,False,True
17,5.76,69.0,3.2,5.0,4.2,2.55,3,5.3,79.87,False,False,False,False,False,True,False,False,True,False,True,True,False
21,5.18,82.3,7.9,6.2,3.4,2.62,2,4.3,85.77,False,False,False,False,True,True,False,False,False,True,True,False,True
18,3.36,75.1,7.8,4.2,3.5,2.96,2,7.8,77.67,True,False,False,False,False,False,False,False,True,False,True,False,True
19,1.03,80.4,6.6,5.3,4.3,2.62,0,2.9,62.59,True,False,False,False,True,True,False,True,False,False,False,False,True
18,5.71,73.6,9.0,2.3,5.6,3.05,4,4.4,97.88,True,False,True,False,True,False,False,False,True,False,True,False,True
23,2.2,66.4,6.4,3.1,7.2,2.1,0,7.8,46.86,False,False,False,False,True,False,False,True,False,False,True,False,True
19,5.69,68.9,5.9,7.7,4.7,2.7,0,4.2,69.95,True,False,True,False,False,False,False,False,False,True,False,False,True
24,4.9,92.2,5.9,6.0,0.5,2.79,2,3.3,78.97,False,False,False,True,False,False,True,False,True,False,True,False,False
24,4.91,85.6,7.6,3.1,3.0,2.0,2,3.9,83.73,True,False,True,False,True,False,True,False,True,False,True,False,False
22,5.02,82.6,8.5,6.3,4.7,2.98,1,1.6,88.52,False,True,False,False,True,False,False,False,True,False,True,True,False
21,6.15,85.7,8.4,2.8,3.7,3.06,4,5.7,97.29,True,False,True,True,False,False,False,True,False,False,True,False,True
22,3.06,67.9,5.3,4.2,3.2,2.9,3,9.0,75.17,False,False,True,True,False,False,False,False,False,False,False,False,True
23,5.63,88.2,7.7,2.9,6.5,3.65,3,3.4,92.05,True,False,False,False,False,False,False,True,False,False,False,False,True
20,7.16,63.5,4.5,3.7,5.1,3.26,2,3.1,89.28,True,False,False,False,False,False,False,False,True,False,True,False,True
22,6.58,73.6,7.0,5.7,3.6,3.76,3,1.4,99.43,False,False,False,False,True,False,False,False,False,False,True,True,False
22,7.21,73.0,4.6,4.7,4.7,2.68,0,2.5,87.76,False,False,True,False,False,False,False,True,False,False,False,False,False
24,4.45,74.0,7.3,4.0,4.1,2.72,2,3.7,81.07,True,False,False,False,False,False,False,False,True,False,False,False,True
20,4.84,61.3,7.6,5.0,5.3,3.49,2,5.3,97.94,False,False,False,False,True,True,False,True,False,False,False,False,False
24,8.75,89.8,9.0,5.7,2.6,2.85,2,8.4,96.57,False,False,False,True,False,False,True,False,False,False,False,True,False
19,6.01,62.0,6.5,6.6,2.4,3.0,1,3.2,85.07,False,False,True,True,False,False,False,True,False,False,True,True,False
20,5.52,87.7,8.0,4.3,2.5,3.03,0,2.2,96.49,True,False,True,False,True,False,True,False,True,False,False,False,True
21,7.0,83.1,6.8,6.9,5.3,3.64,1,2.0,93.21,False,False,True,False,True,False,False,False,False,False,False,False,True
22,3.26,81.7,7.1,4.2,3.4,3.11,3,4.2,97.59,False,False,False,False,True,True,False,False,True,False,True,False,True
24,4.74,76.8,5.2,4.9,4.0,3.54,3,4.8,85.03,True,False,False,False,False,False,False,False,False,False,True,False,False
20,5.88,74.1,4.9,4.5,4.0,3.67,1,3.9,93.69,False,False,True,False,True,False,False,False,True,False,True,False,True
23,4.88,71.3,9.3,4.3,3.7,2.58,2,3.3,89.89,True,False,False,False,False,False,True,False,False,False,True,False,True
23,8.02,93.2,5.8,4.6,5.3,3.48,3,5.6,96.34,True,False,True,False,False,True,False,False,False,True,False,False,False
22,5.88,74.8,6.7,3.6,4.6,3.02,2,4.9,94.33,False,False,False,False,False,False,False,False,False,False,False,False,True
21,6.77,71.1,7.0,5.9,2.9,3.37,3,4.5,99.03,False,False,False,False,False,True,False,False,True,False,True,False,True
18,3.35,88.3,6.5,4.3,3.0,2.21,2,5.0,83.49,True,False,False,False,False,False,False,False,True,False,True,False,True
24,4.98,99.8,7.5,3.3,2.8,3.08,3,3.9,86.96,True,False,True,False,False,False,False,False,True,False,False,False,True
21,4.95,66.7,8.1,6.8,5.5,2.94,0,3.7,78.99,False,False,False,False,True,False,True,False,False,False,True,False,True
17,6.04,78.1,7.8,6.3,6.0,2.74,0,5.8,74.43,True,False,False,True,False,False,True,False,True,False,False,False,True
17,5.98,77.8,8.5,6.9,5.2,2.3,2,5.4,79.17,False,False,True,True,False,False,False,False,True,False,False,False,True
17,5.01,68.4,10.0,6.9,4.8,2.42,1,5.9,73.75,False,False,True,True,False,False,False,False,False,False,False,True,False
22,6.16,67.2,7.3,4.2,2.2,2.84,2,1.8,88.09,True,False,True,True,False,False,False,True,False,False,False,False,False
23,9.19,84.2,8.1,5.1,3.4,2.29,2,4.8,85.48,False,False,True,True,False,False,True,False,True,False,False,True,False
19,5.07,77.8,7.8,5.8,3.0,2.98,1,4.1,82.25,False,False,False,False,True,False,False,False,True,False,False,True,False
24,3.71,86.2,6.7,6.6,4.4,3.83,1,2.3,95.05,True,False,False,False,False,False,True,False,False,False,True,False,True
23,7.42,64.5,8.2,5.4,4.1,2.66,2,4.6,96.7,False,False,True,False,True,False,False,False,False,True,False,False,True
19,7.98,66.9,6.4,4.2,3.5,3.17,2,3.7,98.72,False,False,True,False,False,False,False,True,False,False,True,False,True
19,5.38,70.4,5.5,3.5,3.9,2.4,1,8.4,77.21,False,False,True,False,False,False,False,True,False,False,True,False,True
23,6.94,77.3,7.7,7.7,5.2,3.08,3,4.5,93.81,False,False,True,False,False,False,False,False,False,False,True,False,False
24,0.94,81.4,8.8,7.1,6.1,2.83,1,6.1,51.82,True,False,False,False,False,False,True,False,False,False,False,False,True
22,5.96,74.9,5.6,6.7,3.0,3.45,3,3.6,94.19,True,False,False,False,False,True,False,False,True,False,True,False,True
21,4.65,58.8,8.0,1.0,1.4,3.93,3,1.8,96.87,True,False,False,False,True,False,False,False,True,False,False,False,False
19,9.42,70.6,7.9,6.3,6.3,3.54,2,5.7,92.17,True,False,True,False,False,False,False,True,False,False,False,True,False
18,5.48,94.7,6.2,4.4,3.1,3.12,1,4.4,90.75,True,False,False,False,False,False,False,False,False,False,True,False,False
23,8.69,71.3,6.0,3.9,6.6,2.11,1,4.1,95.46,False,False,False,False,False,False,False,False,True,False,False,False,True
23,4.66,82.2,3.7,1.0,5.9,3.55,1,2.9,82.64,False,False,False,True,False,False,False,False,False,True,False,False,False
17,4.48,73.8,6.5,2.5,2.7,3.33,2,4.9,94.47,False,False,False,True,False,False,True,False,False,False,False,True,False
21,3.96,82.3,8.0,7.4,4.6,3.02,0,3.5,76.43,False,False,False,False,False,False,False,False,False,True,True,False,False
17,2.69,86.9,8.5,6.4,2.5,3.16,2,3.2,88.92,False,False,False,True,False,True,False,True,False,False,False,False,True
23,3.9,60.8,9.8,7.1,4.3,2.63,1,5.4,72.07,False,False,True,False,True,True,False,False,True,False,False,False,True
23,7.23,76.1,7.6,4.1,6.0,2.15,1,4.0,77.56,False,False,False,True,False,False,False,True,False,False,True,False,True
19,1.98,92.7,6.5,6.8,2.3,1.67,2,4.3,67.54,True,False,False,False,False,False,False,False,False,True,True,False,False
21,5.22,70.5,8.4,7.2,3.4,4.0,0,3.5,96.87,False,False,False,True,False,False,False,False,False,False,False,False,True
20,7.25,71.3,8.4,6.9,3.7,2.45,1,5.7,86.75,False,False,False,False,False,False,False,False,False,False,False,False,True
18,5.54,80.1,4.2,3.4,4.7,3.11,0,5.4,88.8,True,False,True,True,False,False,False,False,False,False,True,False,False
24,6.07,83.9,7.4,3.9,3.1,2.43,2,5.3,86.87,False,False,False,True,False,True,False,True,False,False,True,False,True
19,5.72,64.1,6.4,5.1,3.8,3.05,3,4.9,88.09,False,False,False,False,True,True,False,False,False,False,False,False,True
23,6.07,88.9,9.5,5.7,4.6,3.3,1,2.9,95.21,True,False,True,True,False,False,True,False,False,False,True,False,False
24,1.23,78.7,7.5,1.7,1.6,3.14,0,6.4,79.42,False,False,True,False,False,False,True,False,False,True,False,True,False
19,8.03,79.9,8.1,6.5,5.3,3.15,0,1.3,91.41,True,False,True,False,False,False,False,False,False,True,True,False,False
18,5.76,81.8,6.4,3.5,4.4,2.91,3,4.0,99.02,True,False,True,True,False,False,True,False,True,False,False,False,True
23,3.94,77.4,6.9,4.5,1.6,2.6,1,6.1,77.71,False,False,False,False,True,False,False,False,True,False,True,False,True
18,4.45,89.4,4.7,6.6,7.7,2.92,1,4.9,75.1,False,False,True,False,False,True,False,False,True,False,False,True,False
24,4.77,78.0,6.7,6.2,3.7,2.75,2,3.0,88.69,False,False,True,True,False,False,False,False,True,False,False,False,False
20,6.4,83.1,9.5,8.9,4.6,2.72,1,4.4,83.52,False,False,True,False,True,False,True,False,False,False,False,False,False
19,2.7,78.4,7.7,5.5,3.4,2.68,2,4.3,68.25,True,False,True,False,True,False,True,False,False,False,False,False,True
22,2.55,82.3,6.3,4.8,4.8,2.62,0,8.2,39.09,False,False,True,True,False,False,True,False,True,False,True,False,True
19,2.44,80.8,5.9,1.2,5.1,3.88,1,5.6,87.99,False,False,False,True,False,False,True,False,True,False,True,True,False
17,6.84,67.3,8.1,2.5,2.6,4.0,1,4.5,92.32,False,True,False,False,True,False,False,False,False,False,False,False,False
21,3.24,87.2,7.4,6.2,3.9,2.86,0,5.5,75.55,True,False,True,False,False,False,False,False,False,True,False,False,True
21,5.3,68.1,6.8,6.6,5.5,2.66,3,6.0,77.11,False,False,False,True,False,False,True,False,False,True,False,True,False
17,2.78,85.6,6.4,6.7,4.3,2.32,1,7.9,51.56,False,False,True,False,False,False,False,False,False,False,True,False,False
23,4.93,82.4,8.1,5.2,8.0,3.36,1,3.4,81.98,False,False,True,False,True,False,True,False,False,True,False,False,False
21,4.07,69.1,4.9,2.2,3.0,3.79,4,1.3,95.35,False,False,True,False,False,False,False,False,False,False,False,True,False
18,3.6,79.8,6.3,1.0,4.6,3.4,4,4.0,95.85,True,False,True,False,True,True,False,False,True,False,True,False,False
24,7.3,76.0,6.4,3.3,4.3,2.56,2,5.7,85.96,False,False,False,False,True,False,True,False,False,False,False,False,False
24,5.26,81.5,6.3,4.1,1.9,3.57,2,1.4,93.67,False,False,False,True,False,True,False,False,False,False,True,False,False
21,3.16,70.9,8.2,6.1,4.7,3.04,0,5.9,63.37,True,False,True,False,True,False,False,True,False,False,False,True,False
21,9.83,89.7,8.2,7.6,4.4,3.56,1,5.8,89.01,False,False,True,True,False,False,False,False,True,False,True,False,True
17,3.2,81.1,6.2,7.5,5.1,2.53,3,4.5,79.52,False,False,False,False,False,False,False,True,False,False,True,False,False
23,2.74,89.9,7.8,2.3,2.1,3.45,1,6.2,90.64,True,False,False,False,False,False,False,False,False,False,True,True,False
20,1.73,73.9,6.5,2.3,2.9,3.13,3,6.2,86.38,False,False,False,False,True,False,False,False,True,False,False,False,True
21,8.28,72.8,6.0,2.2,2.7,2.67,3,3.3,96.88,True,False,False,False,True,False,True,False,False,False,False,False,True
22,5.48,83.3,6.2,5.4,3.9,2.27,2,3.4,90.44,True,False,True,True,False,True,False,False,True,False,True,False,True
21,5.74,66.0,6.3,5.8,4.5,3.4,4,3.7,87.02,False,False,False,False,False,False,False,False,False,False,False,False,True
20,7.26,73.4,7.4,4.6,4.5,2.94,1,3.7,97.19,True,False,False,False,True,False,True,False,False,True,False,False,False
17,5.33,93.7,6.8,5.4,6.8,3.12,2,2.3,88.91,True,False,True,False,False,True,False,True,False,False,False,False,True
20,6.51,73.7,5.7,6.8,3.4,2.99,1,2.6,80.27,True,False,False,True,False,False,True,False,True,False,True,False,True
17,8.42,80.5,4.8,5.2,3.6,2.93,3,1.0,99.19,True,False,True,False,False,False,True,True,False,False,True,False,True
18,5.59,65.7,7.3,7.4,5.2,3.22,1,5.3,70.36,False,False,False,True,False,False,True,False,False,False,False,False,True
17,6.69,89.2,8.1,7.0,0.6,4.0,0,7.1,89.62,False,False,False,False,True,False,False,False,False,False,True,True,False
18,5.51,68.0,6.0,4.9,7.0,3.19,3,1.5,83.35,False,False,True,False,False,False,False,False,True,False,False,False,False
18,5.38,67.7,7.7,6.3,4.6,2.36,2,4.4,79.71,False,False,True,True,False,False,False,False,True,False,True,False,True
17,7.93,81.7,8.5,3.0,8.0,3.04,1,3.4,93.75,True,False,True,False,True,False,True,False,True,False,True,False,True
22,6.26,69.3,6.4,5.8,1.5,2.68,1,4.5,79.69,False,False,False,False,False,False,True,True,False,False,True,False,False
19,5.65,60.2,8.3,3.7,5.1,2.42,0,6.5,80.05,False,False,True,False,True,False,False,False,False,True,False,True,False
17,1.34,68.8,6.5,8.1,5.0,3.52,1,4.0,69.75,False,False,False,False,True,True,False,False,True,False,True,False,True
21,3.33,82.0,6.7,6.9,4.7,3.05,1,2.7,65.14,False,False,True,True,False,True,False,False,False,False,True,True,False
22,3.73,74.9,5.7,1.0,2.0,1.65,2,3.3,88.52,False,False,False,False,True,False,False,False,False,False,False,False,True
22,5.07,83.9,6.2,6.4,5.2,3.55,2,2.5,97.71,False,False,False,False,True,False,False,False,True,False,False,True,False
21,5.85,86.7,6.5,6.3,4.8,3.99,0,1.0,91.78,True,False,True,False,True,False,True,False,True,False,False,False,False
19,5.42,84.8,9.5,6.2,2.3,3.0,2,4.2,92.84,False,False,False,False,True,False,False,False,False,False,False,False,True
22,4.78,93.4,6.0,1.0,3.9,3.13,0,2.0,93.82,True,False,False,False,False,False,True,False,False,False,True,False,True
18,5.79,80.6,7.2,7.2,2.5,3.1,2,3.8,91.31,True,False,False,True,False,False,False,False,True,False,True,False,True
24,5.81,92.2,6.9,6.2,3.2,3.26,0,3.8,85.17,True,False,True,True,False,False,False,False,True,False,False,True,False
19,6.88,76.5,6.5,3.5,3.4,2.78,3,1.7,99.73,True,False,True,True,False,False,True,False,False,False,False,False,False
23,1.58,92.6,6.3,7.1,3.9,2.36,1,6.7,68.91,True,False,False,False,False,True,False,False,False,False,False,True,False
21,7.13,88.4,6.6,6.1,3.9,2.67,2,3.5,91.1,True,False,False,True,False,False,False,False,False,True,True,False,True
19,8.99,90.0,5.8,7.0,6.7,3.48,3,4.3,86.08,False,False,False,False,False,True,False,True,False,False,True,True,False
17,7.37,100.0,5.4,2.8,2.7,3.37,3,4.8,90.85,False,False,False,False,True,False,False,True,False,False,True,False,False
24,4.25,83.1,6.2,2.4,0.7,3.51,0,4.3,92.15,False,True,True,True,False,False,False,False,True,False,False,False,True
19,3.31,86.1,8.5,5.3,4.7,2.88,2,4.6,84.92,True,False,True,False,True,False,False,True,False,False,True,True,False
18,4.98,89.2,7.0,3.0,5.7,3.26,4,2.5,93.94,False,False,False,False,True,True,False,False,True,False,True,False,True
24,7.78,89.6,6.2,5.1,4.0,1.76,2,2.3,91.07,False,False,False,True,False,False,False,False,False,True,True,False,False
17,5.65,86.6,8.5,2.1,4.8,1.54,1,4.0,94.27,True,False,False,False,False,False,False,False,False,False,False,False,True
20,1.1,87.0,7.0,1.4,1.8,3.97,2,2.0,98.44,False,False,False,False,False,True,False,True,False,False,True,False,True
21,0.94,79.8,7.0,5.2,4.7,3.06,0,8.3,42.72,False,False,True,True,False,False,False,False,True,False,False,False,True
24,5.5,74.2,6.2,1.5,5.3,3.04,1,3.6,93.4,True,False,False,True,False,True,False,True,False,False,False,True,False
21,9.82,66.8,8.1,6.2,4.9,3.24,3,5.0,89.35,False,False,True,False,False,False,False,True,False,False,True,True,False
19,1.91,80.8,6.4,4.5,3.4,3.71,2,3.4,77.06,False,False,True,False,False,False,False,False,True,False,False,False,True
22,3.81,73.7,5.6,5.4,5.3,3.18,0,2.9,80.98,True,False,True,False,False,True,False,False,False,True,True,False,False
17,5.1,65.6,4.2,4.8,2.3,3.65,1,7.2,79.9,True,False,False,False,True,False,True,False,False,False,True,False,False
20,5.67,95.1,5.5,7.5,2.3,3.77,2,3.2,98.76,True,False,False,False,True,False,False,False,False,True,False,False,False
17,6.79,90.8,7.0,8.1,2.0,2.98,1,5.1,94.4,True,False,True,False,False,False,False,False,False,False,False,True,False
21,1.87,82.0,6.3,4.5,3.2,3.18,0,2.5,80.65,False,False,False,False,True,False,False,False,True,False,False,False,False
17,5.25,68.0,5.8,6.1,2.2,2.86,1,3.5,91.5,False,False,False,False,True,False,False,False,False,False,False,False,True
20,3.72,79.5,7.0,8.2,5.4,2.27,0,8.3,54.13,True,False,True,True,False,False,False,False,False,False,False,False,True
22,6.68,80.8,6.7,6.8,4.8,2.81,1,2.3,80.82,False,False,False,True,False,False,True,False,True,False,True,False,True
19,5.79,75.3,5.5,3.8,4.1,3.33,1,7.1,94.91,True,False,False,False,True,False,False,False,False,False,False,True,False
18,7.24,94.4,6.6,6.0,8.0,3.79,2,3.9,95.36,True,False,False,True,False,False,False,False,True,False,False,True,False
17,2.58,89.7,6.9,4.7,5.0,3.23,2,3.7,76.35,True,False,False,False,False,True,False,False,True,False,True,False,True
24,2.79,68.9,5.7,3.3,1.5,3.31,2,5.7,73.0,False,False,True,False,False,False,False,False,True,False,True,True,False
18,3.58,84.0,7.3,4.7,6.1,3.4,2,7.0,70.5,True,False,False,True,False,False,True,True,False,False,False,False,True
21,4.06,63.5,9.6,3.9,4.7,2.43,1,3.2,83.27,True,False,True,False,True,False,True,False,False,False,True,False,True
19,3.57,84.7,6.6,3.7,3.8,2.7,3,3.6,80.83,True,False,True,True,False,False,False,False,False,True,True,False,False
23,2.49,87.0,8.3,8.4,4.8,3.1,1,6.8,53.4,False,False,False,True,False,False,False,True,False,False,False,False,False
19,3.83,93.8,7.1,4.5,1.6,2.63,1,5.7,75.39,False,True,True,True,False,False,False,False,True,False,False,False,False
17,1.74,55.3,6.2,4.1,6.6,2.63,0,6.1,54.7,True,False,True,True,False,False,False,False,True,False,False,False,False
24,6.95,95.5,7.5,7.3,3.0,2.38,1,4.1,97.82,True,False,True,False,False,True,False,False,False,False,True,False,False
22,4.0,70.9,7.7,3.6,5.8,3.17,2,5.2,91.87,False,False,False,False,False,True,False,True,False,False,False,False,True
19,2.44,87.3,8.4,5.5,2.0,2.58,2,5.2,75.84,False,False,True,False,False,True,False,True,False,False,True,False,False
17,5.32,70.4,8.5,5.0,3.1,2.49,2,3.8,77.69,True,False,False,False,True,False,True,False,True,False,True,False,True
17,1.75,80.8,8.6,3.5,5.2,2.64,0,6.0,59.41,False,False,True,False,False,True,False,False,False,False,False,False,False
18,5.69,85.3,6.5,5.7,3.0,3.9,5,6.2,96.62,False,False,False,True,False,True,False,True,False,False,True,True,False
19,4.26,77.8,6.2,8.9,4.7,3.22,1,5.5,74.27,True,False,False,True,False,True,False,False,True,False,True,False,True
17,8.41,85.5,8.2,1.4,2.6,2.84,0,6.2,85.59,False,False,False,True,False,False,False,False,True,False,False,False,False
18,6.03,75.5,4.9,3.3,4.7,1.99,3,3.8,80.84,False,False,False,False,True,True,False,False,False,True,False,False,True
24,3.4,73.2,7.8,1.0,6.4,3.12,3,3.9,98.01,False,False,False,False,True,False,False,False,True,False,False,True,False
20,6.74,72.2,7.7,4.5,3.3,3.38,2,5.0,92.16,True,False,False,True,False,False,False,False,False,False,False,False,True
24,5.21,65.1,7.4,1.0,1.7,3.2,1,6.5,86.56,True,False,False,True,False,True,False,False,False,False,False,False,True
23,6.28,79.9,4.9,3.0,6.0,3.95,2,5.9,88.61,True,False,False,False,False,False,False,False,True,False,True,False,False
18,0.62,74.2,5.8,5.1,3.2,3.27,3,3.7,68.85,True,False,False,True,False,False,False,False,False,False,False,False,True
18,4.05,95.3,4.7,10.0,3.6,3.45,1,6.9,72.65,False,False,True,False,True,False,False,False,True,False,True,True,False
17,4.06,75.2,8.0,7.3,5.0,2.6,0,7.6,73.92,False,False,False,True,False,False,False,False,True,False,True,False,False
21,7.52,92.0,6.0,6.1,3.0,2.59,0,2.6,98.37,False,False,True,False,False,False,False,False,False,False,False,False,False
21,2.8,53.5,6.5,6.5,3.8,2.82,1,4.6,60.7,False,True,True,False,False,False,False,False,True,False,False,False,True
22,5.65,84.6,7.5,3.0,5.4,3.55,1,3.5,97.08,True,False,True,False,True,True,False,True,False,False,True,False,False
21,4.6,83.0,8.1,6.0,3.3,2.54,2,4.5,86.16,False,False,False,True,False,True,False,False,False,False,True,False,True
18,2.18,91.2,5.9,6.7,4.0,2.91,0,5.0,67.29,False,False,True,True,False,False,False,False,True,False,True,False,True
22,3.82,97.9,6.4,2.8,4.3,3.5,1,2.3,89.42,True,False,True,True,False,False,False,False,False,False,False,False,False
24,6.03,84.5,6.8,7.5,3.7,3.55,2,5.6,99.7,False,False,False,False,False,False,False,False,True,False,False,False,False
17,4.54,96.6,7.8,3.0,4.8,3.07,1,2.9,87.12,True,False,True,False,False,False,False,False,False,False,False,False,True
24,4.59,76.7,7.6,5.9,3.5,3.31,2,4.0,79.32,False,False,False,True,False,False,False,False,False,False,False,True,False
19,4.79,75.0,8.9,3.7,3.1,3.16,2,4.7,81.67,False,False,True,True,False,False,False,False,False,True,False,True,False
23,5.11,90.7,6.3,1.0,4.5,3.1,1,1.5,94.28,True,False,False,True,False,False,False,True,False,False,False,False,False
23,5.56,83.1,5.7,1.6,8.4,3.08,1,1.9,87.3,False,False,False,True,False,False,True,False,True,False,False,False,False
18,4.78,91.3,5.6,6.7,4.1,3.53,2,3.5,87.31,False,False,True,False,True,False,True,False,True,False,False,False,True
18,2.0,71.5,7.4,5.2,8.0,2.98,2,6.7,68.74,True,False,False,True,False,False,False,False,False,False,False,False,True
22,4.5,77.0,7.1,6.7,3.3,2.9,2,5.4,73.49,True,False,False,True,False,False,True,False,True,False,False,False,True
17,5.1,82.9,8.0,4.1,6.7,3.04,1,1.0,96.76,True,False,True,True,False,True,False,False,False,False,False,False,False
20,8.2,80.0,5.8,4.5,3.9,2.86,3,5.9,92.43,False,False,True,False,False,False,False,False,False,False,False,False,True
18,2.92,89.2,4.9,1.0,5.7,2.74,0,5.6,83.66,False,False,False,False,True,False,False,False,True,False,True,False,True
20,8.04,100.0,5.8,4.6,5.3,2.91,2,4.0,94.21,False,False,True,False,True,False,False,False,False,False,False,False,True
24,3.84,78.5,6.2,2.5,5.3,3.03,2,4.3,88.51,False,False,False,True,False,True,False,False,False,False,False,True,False
20,8.1,94.5,8.1,4.9,5.3,3.52,0,4.6,95.47,False,False,False,False,True,True,False,False,True,False,False,False,True
21,0.82,77.8,6.5,5.4,1.7,2.41,2,10.0,52.19,True,False,False,False,False,False,False,True,False,False,False,False,True
17,4.35,65.6,7.6,4.2,3.1,3.34,4,4.9,96.95,False,False,False,False,False,True,False,False,False,False,True,False,True
23,0.23,65.3,7.2,8.5,5.4,3.02,0,8.2,34.15,True,False,True,False,False,True,False,False,False,True,True,False,False
23,2.01,70.6,6.8,5.2,3.2,2.88,0,4.1,61.51,True,False,False,True,False,False,False,False,False,False,True,False,True
20,4.02,59.4,6.8,3.5,6.2,3.05,1,5.2,75.42,False,False,False,True,False,False,False,True,False,False,False,True,False
23,5.86,78.3,5.4,6.3,3.9,3.55,3,4.9,94.49,True,False,True,False,False,False,True,True,False,False,True,False,True
24,3.35,86.8,7.7,5.0,0.8,3.44,1,3.6,93.34,False,False,False,False,False,False,False,False,True,False,False,True,False
17,5.38,57.7,8.7,3.5,4.0,2.41,1,3.7,82.31,False,False,False,False,True,False,True,True,False,False,False,True,False
21,3.25,76.0,7.3,3.2,2.7,3.5,3,4.5,95.48,True,False,False,True,False,False,False,False,True,False,False,False,True
17,8.1,67.4,5.6,5.1,3.9,3.11,1,2.3,93.15,True,False,True,False,True,False,False,True,False,False,False,False,False
18,3.73,92.7,6.3,1.9,4.9,2.97,2,5.7,84.77,False,False,False,True,False,False,False,False,False,False,False,False,False
20,8.81,92.8,5.6,3.7,3.8,2.7,0,3.7,85.15,False,False,True,False,True,False,True,False,False,False,False,False,False
17,8.49,83.3,7.3,5.4,5.2,2.75,1,1.0,93.54,True,False,False,True,False,False,True,False,True,False,False,False,True
